person_id,household_id,work_lat,work_lng,prev_work_lat,prev_work_lng,school_loc_lat,school_loc_lng
19104689801,191046898,47.6494,-122.35,47.62019,-122.33616,,
19104689802,191046898,47.6124,-122.336,,,,
19104690501,191046905,47.5475,-122.312,,,,
19104690502,191046905,,,,,,
19104702601,191047026,47.6076,-122.338,47.60654,-122.33534,,
19104704901,191047049,,,,,,
19104704902,191047049,,,,,,
19104704903,191047049,47.6398,-122.522,,,,
19104704904,191047049,,,,,,
19104704905,191047049,,,,,,
19104705301,191047053,47.5896,-122.331,,,,
19104705601,191047056,,,,,,
19104705602,191047056,,,,,,
19104706701,191047067,,,,,,
19104706702,191047067,47.615,-122.339,,,,
19104706703,191047067,,,,,,
19104707101,191047071,,,,,,
19104708401,191047084,,,,,,
19104708402,191047084,,,,,,
19104711001,191047110,,,,,,
19104711002,191047110,,,,,,
19104711901,191047119,,,,,,
19104711902,191047119,,,,,,
19104719601,191047196,47.4645,-122.224,,,,
19104721401,191047214,,,,,,
19104723001,191047230,47.6156,-122.336,,,,
19104723002,191047230,47.6495,-122.348,,,,
19104724101,191047241,47.6102,-122.308,,,,
19104725601,191047256,47.5648,-122.635,,,,
19104725602,191047256,,,,,,
19104725603,191047256,,,,,,
19104726501,191047265,,,,,,
19104727901,191047279,47.6151,-122.196,47.61136,-122.19314,,
19104728401,191047284,,,,,,
19104728801,191047288,47.7017,-122.361,,,,
19104728802,191047288,47.6748,-122.123,,,,
19104731801,191047318,,,,,,
19104731802,191047318,47.2172,-122.232,47.32018367,-122.31513467,,
19104731803,191047318,47.2025,-122.309,,,,
19104731804,191047318,47.1577,-122.274,,,47.1573,-122.273
19104733101,191047331,,,,,,
19104733102,191047331,,,,,,
19104733901,191047339,47.6186,-122.177,,,,
19104733902,191047339,47.6304,-122.376,,,,
19104733903,191047339,47.7417,-122.177,,,,
19104733904,191047339,47.7417,-122.177,,,,
19104735401,191047354,,,,,,
19104736401,191047364,47.6052,-122.338,,,,
19104736402,191047364,,,,,,
19104736403,191047364,47.6085,-122.301,,,,
19104738801,191047388,47.6947,-122.152,,,,
19104738802,191047388,47.6368,-122.277,,,,
19104739301,191047393,,,,,,
19104739302,191047393,,,,,,
19104739401,191047394,47.6159,-122.337,47.58979,-122.3347,,
19104739402,191047394,,,,,,
19104740201,191047402,,,,,,
19104740202,191047402,,,,,,
19104742901,191047429,,,,,,
19104742902,191047429,47.6159,-122.335,,,,
19104743701,191047437,47.6411,-122.124,,,,
19104743702,191047437,47.65,-122.309,,,47.65,-122.309
19104743703,191047437,47.65,-122.309,,,47.65,-122.309
19104749901,191047499,47.6493,-122.362,47.547233,-122.351926,,
19104749902,191047499,,,,,,
19104750001,191047500,47.6206,-122.187,,,,
19104750801,191047508,,,,,,
19104750802,191047508,,,,,,
19104752601,191047526,47.9758,-122.194,47.83074,-122.20802,,
19104752602,191047526,47.9293,-122.266,,,,
19104753501,191047535,,,,,,
19104756001,191047560,47.6118,-122.324,47.609956,-122.335659,,
19104756301,191047563,,,,,,
19104756302,191047563,,,,,,
19104756801,191047568,47.5808,-122.132,47.640049343,-122.129797278,,
19104756802,191047568,47.6565,-122.313,47.62296,-122.33884,47.6591,-122.308
19104758801,191047588,47.6613,-122.385,,,,
19104758802,191047588,47.6119,-122.344,47.63697,-122.37663,,
19104759801,191047598,,,,,,
19104760701,191047607,47.6565,-122.313,,,47.6565,-122.313
19104760702,191047607,47.7976,-122.216,47.63131,-122.34139,,
19104765401,191047654,47.6779,-122.545,47.844868,-122.543017,,
19104765402,191047654,,,,,,
19104765403,191047654,,,,,,
19104765404,191047654,47.6162,-122.63,,,,
19104765405,191047654,47.6582,-122.692,47.595097,-122.624971,,
19104766701,191047667,,,,,,
19104766702,191047667,47.5294,-122.335,47.40751,-122.23138,,
19104766703,191047667,47.5689,-122.222,,,,
19104766704,191047667,,,,,,
19104766705,191047667,,,,,,
19104768701,191047687,47.6227,-122.36,,,,
19104768702,191047687,47.6364,-122.358,,,,
19104769801,191047698,47.6028,-122.336,,,,
19104769802,191047698,47.5858,-122.232,,,,
19104769803,191047698,47.5659,-122.283,,,,
19104769804,191047698,47.5659,-122.283,,,,
19104771501,191047715,47.6466,-122.349,47.65571,-122.34323,,
19104771502,191047715,,,,,,
19104772501,191047725,,,,,,
19104772502,191047725,,,,,,
19104774701,191047747,,,,,,
19104778801,191047788,47.6153,-122.338,,,,
19104782701,191047827,47.6565,-122.313,,,47.6518,-122.308
19104782702,191047827,47.6565,-122.313,,,47.6537,-122.31
19104783001,191047830,47.3874,-122.3,,,47.3259,-122.326
19104783002,191047830,47.3257,-122.339,,,,
19104783501,191047835,47.6136,-122.202,,,,
19104783502,191047835,47.6077,-122.338,47.61811,-122.33727,,
19104783503,191047835,47.5995,-122.297,,,,
19104785601,191047856,47.7558,-122.344,,,,
19104788801,191047888,47.6089,-122.336,,,,
19104791801,191047918,47.6286,-122.33,,,,
19104791802,191047918,47.6141,-122.201,,,,
19104791803,191047918,47.725,-122.338,,,,
19104791804,191047918,47.7099,-122.293,,,,
19104794001,191047940,47.7964,-122.194,47.775882,-122.189191,,
19104794002,191047940,,,,,,
19104795301,191047953,47.6377,-122.357,,,,
19104796001,191047960,47.6608,-122.315,47.610273,-122.337505,,
19104796002,191047960,47.5799,-122.13,47.366838,-122.229177,,
19104796201,191047962,47.608,-122.338,47.6081,-122.33883,,
19104798901,191047989,,,,,,
19104798902,191047989,47.6286,-122.33,47.61,-122.32923,,
19104801601,191048016,47.6028,-122.328,47.56957,-122.34841,,
19104801602,191048016,47.6509,-122.354,,,,
19104801801,191048018,47.6144,-122.338,,,,
19104803201,191048032,,,,,,
19104805501,191048055,47.608,-122.338,,,,
19104805502,191048055,47.6077,-122.338,,,,
19104807301,191048073,47.7657,-122.144,47.69014,-122.30884,,
19104808101,191048081,47.6056,-122.331,,,,
19104808102,191048081,,,,,,
19104809601,191048096,47.992,-122.22,,,,
19104809602,191048096,47.8431,-122.009,,,,
19104816101,191048161,,,,,,
19104816201,191048162,47.6026,-122.331,47.659364,-122.31014117,,
19104816501,191048165,,,,,,
19104816502,191048165,47.4916,-122.196,,,,
19104816503,191048165,,,,,,
19104818701,191048187,47.9376,-122.132,,,,
19104818702,191048187,47.9781,-122.205,47.756058,-122.315756,,
19104818703,191048187,47.9406,-122.087,,,,
19104818704,191048187,47.9415,-122.087,,,,
19104819401,191048194,47.6179,-122.333,47.604077,-122.324206,,
19104821201,191048212,47.6045,-122.331,47.611187060,-122.334252769,,
19104821202,191048212,47.6093,-122.336,47.61529,-122.34518,,
19104822901,191048229,47.4439,-122.302,,,,
19104823601,191048236,47.6432,-122.12,47.581113,-122.120966,,
19104823801,191048238,47.6507,-122.309,,,,
19104823802,191048238,47.9446,-122.278,,,,
19104824101,191048241,47.6513,-122.132,,,,
19104824102,191048241,47.9302,-122.26,,,,
19104824103,191048241,47.6747,-122.117,,,,
19104824104,191048241,,,,,,
19104826801,191048268,,,,,,
19104827401,191048274,,,,,,
19104827402,191048274,,,,,,
19104829801,191048298,47.6023,-122.331,47.66116,-122.33893,,
19104834401,191048344,47.6088,-122.334,,,,
19104834402,191048344,47.6061,-122.332,,,,
19104834403,191048344,47.4824,-122.147,,,,
19104834404,191048344,47.4824,-122.147,,,,
19104838001,191048380,47.4977,-122.203,,,,
19104838002,191048380,47.4977,-122.203,47.44462,-122.19753,,
19104838401,191048384,47.6042,-122.334,47.598865,-122.32526667,,
19104838402,191048384,47.5988,-122.325,,,,
19104840801,191048408,47.6495,-122.351,,,,
19104840802,191048408,,,47.62252,-122.36381,,
19104842301,191048423,47.6601,-122.313,,,,
19104843701,191048437,47.647,-122.201,47.61085,-122.33318,,
19104843702,191048437,47.9999,-122.205,,,,
19104843703,191048437,47.6715,-122.292,,,,
19104848201,191048482,47.6041,-122.332,,,,
19104848202,191048482,47.6494,-122.35,47.57526,-122.33387,,
19104848203,191048482,,,,,,
19104849801,191048498,47.6565,-122.313,,,47.6559,-122.343
19104853101,191048531,,,,,,
19104853102,191048531,47.5907,-122.326,,,,
19104853801,191048538,47.6178,-122.194,,,,
19104853802,191048538,,,,,,
19104853803,191048538,47.6204,-122.359,47.656954,-122.319083,,
19104853804,191048538,,,,,,
19104853805,191048538,47.6785,-122.214,,,,
19104856901,191048569,47.6172,-122.202,,,,
19104856902,191048569,47.6147,-122.355,,,,
19104859301,191048593,47.6223,-122.357,47.6565,-122.31278,,
19104859701,191048597,47.5898,-122.335,47.62178,-122.34293,,
19104860401,191048604,,,,,,
19104867501,191048675,47.6011,-122.325,47.60997,-122.33465,,
19104868801,191048688,47.6527,-122.377,47.69841,-122.34535,,
19104869301,191048693,47.6565,-122.313,47.89699,-122.32093,47.6565,-122.313
19104869302,191048693,47.1134,-122.627,47.58925,-122.33568,,
19104870501,191048705,47.669,-122.353,47.62049,-122.34923,,
19104870502,191048705,47.6779,-122.355,,,,
19104876701,191048767,,,,,,
19104878001,191048780,,,,,,
19104878002,191048780,,,,,,
19104879901,191048799,47.5648,-122.634,,,,
19104879902,191048799,,,,,,
19104879903,191048799,,,,,,
19104879904,191048799,,,,,,
19104880301,191048803,47.6075,-122.309,,,,
19104881401,191048814,47.6383,-122.126,47.616775,-122.200812,,
19104881402,191048814,,,,,,
19104881403,191048814,47.6763,-122.329,,,,
19104881404,191048814,47.6575,-122.338,,,,
19104882301,191048823,47.6491,-122.355,,,,
19104885901,191048859,47.7084,-122.189,47.64506,-122.1422,,
19104886301,191048863,,,,,,
19104886401,191048864,,,,,,
19104887401,191048874,,,,,,
19104888901,191048889,,,,,,
19104888902,191048889,,,,,,
19104889601,191048896,47.6472,-122.139,,,,
19104889602,191048896,,,,,,
19104889603,191048896,,,,,,
19104889701,191048897,46.6045,-120.507,,,,
19104889702,191048897,47.6175,-122.351,,,,
19104892101,191048921,47.6089,-122.333,48.755364,-122.495285,,
19104894001,191048940,47.7257,-122.344,47.713237,-122.298417,,
19104895601,191048956,,,,,,
19104896401,191048964,47.6077,-122.311,,,,
19104896601,191048966,47.6123,-122.337,,,,
19104896602,191048966,47.6105,-122.328,,,,
19104896701,191048967,47.7603,-122.206,,,,
19104896702,191048967,,,,,,
19104898701,191048987,,,,,,
19104898702,191048987,47.2966,-122.23,47.38965,-122.29353,,
19104898703,191048987,,,,,,
19104898704,191048987,,,,,,
19104898705,191048987,,,,,,
19104899301,191048993,,,,,,
19104902201,191049022,47.6188,-122.313,,,,
19104902202,191049022,,,,,,
19104902203,191049022,,,,,,
19104903501,191049035,47.6103,-122.154,47.57402,-122.33537,,
19104903502,191049035,47.7145,-122.18,,,,
19104903503,191049035,,,,,,
19104903504,191049035,,,,,,
19104903901,191049039,,,,,47.6011,-122.316
19104903902,191049039,,,,,,
19104903903,191049039,,,,,,
19104905001,191049050,47.6079,-122.338,,,,
19104912601,191049126,47.6161,-122.338,,,,
19104912801,191049128,47.7246,-122.23,,,,
19104920901,191049209,47.8117,-122.303,,,,
19104920902,191049209,47.9773,-122.206,,,,
19104921101,191049211,47.6588,-122.384,,,,
19104921102,191049211,,,,,,
19104932101,191049321,47.7094,-122.346,,,,
19104932102,191049321,,,,,,
19104932103,191049321,47.87,-122.01,,,,
19104932104,191049321,47.8431,-122.009,,,,
19104932105,191049321,47.8869,-121.967,,,,
19104932106,191049321,,,,,,
19104932901,191049329,47.6072,-122.336,47.779275966,-122.146504778,,
19104932902,191049329,,,47.604794,-122.339977,,
19104937101,191049371,47.6328,-122.341,,,,
19104937801,191049378,47.6498,-122.134,,,,
19104937901,191049379,47.6277,-122.33,,,,
19104937902,191049379,,,,,,
19104938401,191049384,47.6766,-122.261,,,,
19104944401,191049444,,,,,,
19104944402,191049444,47.5766,-122.634,,,,
19104945901,191049459,47.8103,-122.376,,,,
19104945902,191049459,47.8103,-122.376,,,,
19104946301,191049463,,,,,,
19104946302,191049463,47.6027,-122.632,,,,
19104948701,191049487,,,,,,
19104948702,191049487,,,,,,
19104950601,191049506,,,47.72373,-122.34754,,
19104952001,191049520,,,,,,
19104952401,191049524,,,,,,
19104952402,191049524,,,,,,
19104959101,191049591,47.6659,-122.314,,,,
19104959701,191049597,47.6204,-122.325,47.61613,-122.33757,,
19104959702,191049597,47.6049,-122.331,47.598737,-122.3285222,,
19104961901,191049619,47.6239,-122.348,,,,
19104965901,191049659,,,,,,
19104966501,191049665,47.6261,-122.353,,,,
19104967001,191049670,47.655,-122.313,,,47.655,-122.313
19104970701,191049707,47.624,-122.354,,,,
19104971501,191049715,,,,,,
19104972401,191049724,47.6045,-122.331,47.60159,-122.33535,,
19104972402,191049724,47.6118,-122.339,,,,
19104973301,191049733,47.6255,-122.367,,,,
19104973302,191049733,,,,,,
19104973303,191049733,,,,,,
19104975801,191049758,,,,,,
19104975802,191049758,,,,,,
19104976701,191049767,,,,,,
19104976702,191049767,,,,,,
19104981101,191049811,,,,,,
19104981301,191049813,,,,,,
19104981302,191049813,,,,,,
19104981303,191049813,,,,,,
19104981304,191049813,,,,,,
19104981401,191049814,47.5996,-122.71,47.2098,-122.23277,,
19104984901,191049849,47.6035,-122.328,,,,
19104984902,191049849,47.6119,-122.337,,,,
19104985401,191049854,,,,,,
19104987201,191049872,47.6885,-122.338,47.79342,-122.30447,,
19104987901,191049879,,,,,,
19104987902,191049879,,,,,,
19104989801,191049898,,,,,,
19104992401,191049924,,,,,,
19104992501,191049925,47.6812,-122.146,,,,
19104997901,191049979,47.4095,-122.307,47.62386,-122.335459,,
19104997902,191049979,47.4095,-122.307,47.46518,-122.22209,,
19104997903,191049979,47.7421,-122.302,,,,
19104998101,191049981,,,,,,
19104998801,191049988,,,,,,
19105005001,191050050,47.8289,-122.279,,,,
19105005002,191050050,,,,,,
19105005003,191050050,,,,,,
19105005201,191050052,,,,,,
19105010101,191050101,47.5757,-122.168,,,,
19105010102,191050101,47.5757,-122.168,,,,
19105012301,191050123,,,,,,
19105015601,191050156,47.6219,-122.334,47.623595,-122.33469,,
19105015602,191050156,,,,,,
19105017601,191050176,47.9078,-122.243,,,,
19105017602,191050176,47.6012,-122.302,,,,
19105017603,191050176,,,,,,
19105017604,191050176,,,,,,
19105026001,191050260,47.6236,-122.339,,,,
19105026002,191050260,47.6057,-122.339,,,,
19105026801,191050268,47.6516,-122.307,,,,
19105027801,191050278,47.9715,-122.208,,,,
19105028501,191050285,47.6754,-122.317,47.627219,-122.159723,,
19105031401,191050314,,,,,,
19105031402,191050314,,,,,,
19105031801,191050318,47.5983,-122.325,,,,
19105032401,191050324,47.5975,-122.317,47.55704,-122.28615,,
19105033901,191050339,,,,,,
19105034301,191050343,47.616,-122.34,,,,
19105034302,191050343,,,,,,
19105034303,191050343,,,,,,
19105036401,191050364,47.6153,-122.338,47.61036,-122.340359,,
19105036402,191050364,,,,,,
19105036403,191050364,47.591,-122.299,,,,
19105039101,191050391,,,,,,
19105039102,191050391,,,,,,
19105042101,191050421,,,,,,
19105042102,191050421,47.9015,-122.315,,,,
19105042103,191050421,47.9687,-122.067,,,,
19105042104,191050421,47.9376,-122.132,,,,
19105043301,191050433,47.7315,-122.328,47.6458873,-122.1428686,,
19105044401,191050444,,,,,,
19105046001,191050460,,,,,,
19105046002,191050460,47.5712,-122.326,,,,
19105049501,191050495,47.6226,-122.312,47.56695,-122.62582,,
19105049502,191050495,,,,,,
19105051801,191050518,47.6976,-122.153,,,,
19105051802,191050518,47.6392,-122.142,,,,
19105052201,191050522,47.5501,-122.33,,,,
19105052202,191050522,47.6619,-122.295,,,,
19105052203,191050522,47.4742,-122.208,,,,
19105052204,191050522,,,,,,
19105053801,191050538,47.6338,-122.285,,,,
19105055501,191050555,47.5631,-122.308,,,,
19105055502,191050555,47.4915,-122.193,,,,
19105055503,191050555,47.5741,-122.303,,,,
19105055504,191050555,,,,,,
19105058901,191050589,47.6088,-122.322,,,,
19105059901,191050599,,,,,,
19105059902,191050599,,,,,,
19105061001,191050610,,,,,,
19105061101,191050611,47.6164,-122.333,47.61533,-122.33345,,
19105063901,191050639,,,,,,
19105064401,191050644,47.5994,-122.332,,,,
19105064402,191050644,47.7755,-122.188,47.61715,-122.20203,,
19105064601,191050646,47.6198,-122.338,,,,
19105065001,191050650,,,,,,
19105065901,191050659,47.614,-122.318,47.620436,-122.349331,,
19105065902,191050659,,,,,,
19105065903,191050659,,,,,,
19105066701,191050667,47.6626,-122.282,,,,
19105067801,191050678,,,,,,
19105068101,191050681,47.5631,-122.308,,,,
19105068102,191050681,47.6072,-122.336,,,,
19105069401,191050694,47.1572,-122.312,47.1946563,-122.2716942,,
19105069402,191050694,,,,,,
19105069403,191050694,47.1918,-122.302,,,,
19105072601,191050726,47.6654,-122.382,47.385612,-122.236152,,
19105072602,191050726,,,47.625197,-122.320336,,
19105075001,191050750,47.6032,-122.334,,,,
19105075002,191050750,47.6024,-122.336,47.6037,-122.33447,,
19105076901,191050769,,,,,,
19105076902,191050769,48.1505,-122.175,48.038561454,-122.233319686,,
19105076903,191050769,48.0752,-122.118,,,,
19105076904,191050769,,,,,,
19105076905,191050769,,,,,,
19105076906,191050769,,,,,,
19105077201,191050772,47.6101,-122.336,,,,
19105078701,191050787,,,,,,
19105079101,191050791,,,,,,
19105079102,191050791,,,,,,
19105083901,191050839,47.5337,-122.037,,,,
19105085001,191050850,,,,,,
19105085002,191050850,47.5474,-122.039,,,,
19105085003,191050850,47.5557,-122.018,,,,
19105086001,191050860,47.5498,-122.318,,,,
19105086002,191050860,,,,,,
19105091501,191050915,47.6238,-122.336,,,,
19105091502,191050915,,,,,,
19105092301,191050923,47.3132,-122.293,,,,
19105092302,191050923,47.5695,-122.29,,,,
19105093501,191050935,47.6107,-122.317,47.62277,-122.33278,47.6107,-122.317
19105093502,191050935,,,47.60238,-122.33145,,
19105097601,191050976,,,,,,
19105097602,191050976,47.2343,-122.343,,,,
19105097801,191050978,47.7757,-122.312,47.70909,-122.32557,,
19105097802,191050978,48.001,-122.206,48.001005,-122.206114,,
19105098701,191050987,47.6622,-122.298,47.65355,-122.30178667,,
19105098702,191050987,47.6565,-122.313,,,47.6565,-122.313
19105098703,191050987,47.6565,-122.313,,,47.6541,-122.312
19105107201,191051072,47.6163,-122.333,47.61656,-122.33444,,
19105107401,191051074,47.6123,-122.336,47.678081512,-122.419784546,,
19105109801,191051098,,,,,,
19105111101,191051111,,,,,,
19105111102,191051111,,,,,,
19105111901,191051119,47.6587,-122.365,,,,
19105111902,191051119,47.6688,-122.386,,,,
19105113001,191051130,,,,,,
19105115501,191051155,,,,,,
19105117301,191051173,47.6192,-122.346,47.622549,-122.330079,,
19105117302,191051173,,,47.61616,-122.34396,,
19105122101,191051221,,,,,,
19105124601,191051246,,,,,,
19105124602,191051246,,,,,,
19105124603,191051246,47.573,-122.306,,,,
19105129501,191051295,,,,,,
19105129502,191051295,,,,,,
19105134401,191051344,,,,,,
19105134402,191051344,47.6161,-122.338,,,,
19105141501,191051415,,,47.60405,-122.33492,,
19105141502,191051415,,,,,,
19105141503,191051415,,,,,,
19105141504,191051415,,,,,,
19105141601,191051416,,,,,,
19105144301,191051443,,,,,,
19105144302,191051443,47.3719,-122.17,,,,
19105148301,191051483,47.5431,-122.057,,,,
19105149601,191051496,47.6167,-122.33,,,,
19105149602,191051496,47.304,-122.323,,,,
19105149603,191051496,47.6054,-122.301,,,,
19105149604,191051496,47.5984,-122.304,,,,
19105151601,191051516,,,,,,
19105152001,191051520,,,,,,
19105152002,191051520,,,,,,
19105152501,191051525,,,,,,
19105153201,191051532,,,,,,
19105153202,191051532,,,,,,
19105154201,191051542,47.5844,-122.148,47.921080000,-122.276299979,,
19105159601,191051596,47.614,-122.342,47.60489,-122.32047,,
19105159602,191051596,47.7426,-122.299,,,,
19105160901,191051609,47.6021,-122.331,47.616,-122.33953,,
19105160902,191051609,,,,,,
19105161201,191051612,47.5243,-122.312,,,,
19105161202,191051612,51.5253,-0.136052,,,,
19105161301,191051613,47.6565,-122.313,,,47.6568,-122.316
19105161801,191051618,47.6627,-122.282,,,,
19105163401,191051634,47.6761,-122.301,,,,
19105163402,191051634,47.6048,-122.33,47.60845717,-122.340766,,
19105163403,191051634,47.6767,-122.375,,,47.6767,-122.375
19105163701,191051637,47.6157,-122.34,,,,
19105163702,191051637,47.6132,-122.335,,,,
19105165101,191051651,47.6237,-122.335,,,,
19105165102,191051651,,,,,,
19105165301,191051653,,,,,,
19105165302,191051653,,,,,,
19105165303,191051653,47.6453,-122.136,,,,
19105165304,191051653,47.6945,-122.108,,,,
19105171501,191051715,47.616,-122.341,47.62354,-122.336757,,
19105171502,191051715,,,,,,
19105171503,191051715,,,,,,
19105171701,191051717,47.5818,-122.335,47.657037,-122.30476917,,
19105171702,191051717,47.657,-122.305,,,,
19105175601,191051756,,,,,,
19105176801,191051768,47.6023,-122.332,,,,
19105176802,191051768,47.6215,-122.339,47.63004,-122.34254,,
19105177101,191051771,47.6607,-122.315,,,,
19105179501,191051795,47.7071,-122.156,,,,
19105179502,191051795,47.6107,-122.321,47.71582,-122.17872,,
19105179801,191051798,,,,,,
19105183501,191051835,47.6311,-122.358,,,,
19105183502,191051835,47.5666,-122.166,,,,
19105184801,191051848,47.4718,-122.209,47.39327,-122.04485,,
19105184802,191051848,,,47.59891,-122.33373,,
19105184803,191051848,47.6229,-122.337,,,,
19105193501,191051935,47.6234,-122.364,,,,
19105193502,191051935,,,,,,
19105193503,191051935,47.6565,-122.313,,,47.6532,-122.305
19105194001,191051940,,,,,,
19105199401,191051994,,,,,,
19105199402,191051994,,,,,,
19105199601,191051996,47.6191,-122.173,47.64925,-122.35043,,
19105199602,191051996,47.4898,-122.159,46.669972,-121.070991,,
19105199603,191051996,47.1915,-122.388,,,,
19105201101,191052011,,,,,,
19105201102,191052011,47.9302,-122.26,,,,
19105201301,191052013,,,,,,
19105201601,191052016,,,,,,
19105201602,191052016,,,,,,
19105201701,191052017,47.5975,-122.328,47.614032,-122.334571,,
19105202801,191052028,47.6058,-122.334,,,,
19105202802,191052028,47.6135,-122.197,47.661305014,-122.318559999,,
19105203601,191052036,,,47.63018,-122.32956,,
19105203602,191052036,47.6034,-122.335,,,,
19105212601,191052126,,,,,,
19105215601,191052156,,,,,,
19105216601,191052166,,,,,,
19105218601,191052186,47.6111,-122.342,,,,
19105218701,191052187,,,,,,
19105219601,191052196,47.6364,-122.521,47.610171,-122.33234,,
19105219602,191052196,47.6131,-122.306,47.80003,-122.32309,,
19105219603,191052196,,,,,,
19105222401,191052224,47.4419,-122.3,47.59782,-122.32849,,
19105229701,191052297,,,,,,
19105229702,191052297,,,,,,
19105229703,191052297,,,,,,
19105229704,191052297,,,,,,
19105229705,191052297,47.6519,-122.316,,,,
19105229801,191052298,47.6172,-122.342,,,47.6167,-122.346
19105237501,191052375,,,,,,
19105241801,191052418,,,,,,
19105241802,191052418,,,,,,
19105241803,191052418,47.0889,-122.263,,,,
19105241804,191052418,47.1415,-122.257,,,,
19105246201,191052462,47.6601,-122.14,47.636831,-122.130577,,
19105247901,191052479,47.6237,-122.335,47.623783,-122.339194,,
19105247902,191052479,47.6226,-122.339,,,,
19105249901,191052499,47.6349,-122.341,,,,
19105256201,191052562,,,,,,
19105256202,191052562,,,,,,
19105259001,191052590,47.6214,-122.335,,,,
19105259601,191052596,,,,,,
19105259602,191052596,47.2075,-122.313,,,,
19105259603,191052596,,,,,,
19105259604,191052596,,,,,,
19105259605,191052596,,,,,,
19105259606,191052596,,,,,,
19105259607,191052596,,,,,,
19105260201,191052602,,,,,,
19105260202,191052602,47.5668,-122.632,47.565992,-122.627231,,
19105260203,191052602,47.5616,-122.637,47.566791,-122.636764,,
19105261301,191052613,47.6459,-122.326,,,,
19105261302,191052613,,,,,,
19105261303,191052613,,,,,,
19200005001,192000050,47.6613,-122.31,47.601720000,-122.33168,,
19200006601,192000066,,,,,,
19200006602,192000066,,,,,,
19200006603,192000066,47.14,-122.368,,,,
19200006604,192000066,47.1624,-122.368,,,,
19200006605,192000066,47.144,-122.431,,,,
19200006606,192000066,,,,,,
19200007501,192000075,,,,,,
19200007502,192000075,47.6041,-122.324,,,,
19200008801,192000088,47.6144,-122.339,,,,
19200008802,192000088,,,,,,
19200010801,192000108,47.1461,-122.433,,,,
19200014501,192000145,47.647,-122.138,47.619302647,-122.339882399,,
19200018901,192000189,47.5356,-122.314,,,,
19200018902,192000189,47.5531,-122.279,,,,
19200018903,192000189,47.5256,-122.349,,,,
19200021901,192000219,47.2882,-122.247,47.41885,-122.23041,,
19200021902,192000219,47.2882,-122.247,,,,
19200024701,192000247,,,,,,
19200026601,192000266,47.6507,-122.309,,,,
19200028901,192000289,47.91,-122.239,47.91,-122.239471,,
19200028902,192000289,47.85,-122.135,47.849962556,-122.134594479,,
19200028903,192000289,,,,,,
19200028904,192000289,,,,,,
19200028905,192000289,48.0624,-122.177,,,,
19200028906,192000289,,,,,,
19200028907,192000289,,,,,,
19200033301,192000333,,,,,,
19200033302,192000333,,,,,,
19200036401,192000364,,,47.60472,-122.33624,,
19200036402,192000364,47.6237,-122.341,,,,
19200036403,192000364,47.6482,-122.307,,,,
19200036404,192000364,,,,,,
19200036701,192000367,,,,,,
19200036702,192000367,47.2243,-122.548,,,,
19200036703,192000367,47.2193,-122.531,,,,
19200036704,192000367,,,,,,
19200036705,192000367,,,,,,
19200040101,192000401,47.5608,-122.363,,,,
19200044101,192000441,,,,,,
19200047101,192000471,47.62,-122.172,47.979264951,-122.206515002,,
19200047102,192000471,,,48.048268,-122.176825,,
19200047401,192000474,47.982,-122.211,,,,
19200047402,192000474,47.6668,-122.196,,,,
19200050101,192000501,47.4159,-122.227,,,,
19200050102,192000501,47.2146,-122.137,,,,
19200050301,192000503,,,,,,
19200050302,192000503,,,,,,
19200050303,192000503,,,,,,
19200050304,192000503,47.7492,-122.36,,,47.7492,-122.36
19200050701,192000507,,,,,,
19200050702,192000507,47.6114,-122.338,,,,
19200052501,192000525,,,,,,
19200054201,192000542,47.5899,-122.292,47.65664917,-122.31634233,,
19200054202,192000542,,,47.7054503,-122.32621,,
19200057101,192000571,,,,,,
19200057102,192000571,47.6402,-122.377,47.647621155,-122.349761963,,
19200057103,192000571,47.6772,-122.313,,,,
19200057104,192000571,47.6683,-122.327,,,,
19200058301,192000583,47.7438,-122.349,,,,
19200058302,192000583,47.6241,-122.185,,,,
19200061401,192000614,47.6392,-122.125,,,,
19200064801,192000648,,,,,,
19200064802,192000648,,,,,,
19200069101,192000691,,,,,,
19200069301,192000693,47.6237,-122.337,47.62129,-122.33618,,
19200069302,192000693,,,47.68055,-122.35534,,
19200070801,192000708,,,,,,
19200070802,192000708,47.6957,-122.375,,,,
19200075101,192000751,47.7923,-122.196,47.778160032,-122.179549997,,
19200075102,192000751,,,48.786309,-122.490651,,
19200075103,192000751,,,,,,
19200076401,192000764,,,,,,
19200076402,192000764,,,,,,
19200084701,192000847,,,,,,
19200084702,192000847,,,,,,
19200084703,192000847,,,,,,
19200084704,192000847,,,,,,
19200094001,192000940,,,,,,
19200094002,192000940,,,,,,
19200094301,192000943,47.6103,-122.337,47.66347367,-122.37429667,,
19200094302,192000943,,,,,,
19200106501,192001065,47.2216,-122.478,47.270876,-122.49,,
19200106502,192001065,47.6198,-122.319,,,,
19200106503,192001065,,,,,,
19200106504,192001065,,,,,,
19200110301,192001103,,,,,,
19200110302,192001103,,,,,,
19200111201,192001112,47.6565,-122.313,,,47.6565,-122.313
19200111202,192001112,47.6157,-122.354,,,,
19200114501,192001145,,,,,,
19200114502,192001145,47.2113,-122.317,,,,
19200114503,192001145,,,,,,
19200114504,192001145,47.1529,-122.295,,,,
19200115001,192001150,,,,,,
19200115002,192001150,,,,,,
19200118901,192001189,47.6218,-122.334,,,,
19200118902,192001189,47.5395,-122.359,,,,
